filename,width,height,class,xmin,ymin,xmax,ymax
1426.jpg,640,640,Traffic_sign,300,309,322,339
1427.jpg,640,640,Traffic_sign,284,264,314,295
1428.jpg,640,640,Traffic_sign,211,284,244,324
1428.jpg,640,640,Traffic_sign,303,291,316,307
1429.jpg,640,640,Traffic_sign,188,237,220,277
1429.jpg,640,640,Traffic_sign,292,246,305,264
143.jpg,640,640,Bus,310,234,344,285
143.jpg,640,640,Car,285,258,306,285
1430.jpg,640,640,Traffic_sign,210,262,230,288
1431.jpg,640,640,Traffic_sign,4,254,44,307
144.jpg,640,640,Car,314,313,345,348
144.jpg,640,640,Bus,348,279,388,342
145.jpg,640,640,Bus,332,237,380,303
145.jpg,640,640,Car,298,273,331,310
146.jpg,640,640,Car,330,309,373,357
146.jpg,640,640,Bus,374,260,429,349
147.jpg,640,640,Bus,354,214,416,305
147.jpg,640,640,Car,311,270,354,318
1477.jpg,640,640,Person,122,342,184,558
1478.jpg,640,640,Traffic_sign,182,266,200,290
1478.jpg,640,640,Person,74,298,134,523
1479.jpg,640,640,Traffic_sign,190,307,211,333
148.jpg,640,640,Car,374,317,427,370
148.jpg,640,640,Bus,422,255,489,360
1480.jpg,640,640,Traffic_sign,178,262,198,291
1481.jpg,640,640,Traffic_sign,174,313,206,352
1482.jpg,640,640,Traffic_sign,152,267,184,307
1482.jpg,640,640,Person,246,297,262,323
1483.jpg,640,640,Traffic_sign,1,282,68,370
149.jpg,640,640,Bus,404,216,474,316
149.jpg,640,640,Car,350,275,408,337
15.jpg,640,640,Bus,349,264,432,381
150.jpg,640,640,Car,368,350,428,421
150.jpg,640,640,Bus,419,290,492,391
151.jpg,640,640,Bus,403,234,480,350
151.jpg,640,640,Car,345,304,406,373
152.jpg,640,640,Car,346,347,412,428
152.jpg,640,640,Bus,403,277,486,396
1525.jpg,640,640,Traffic_sign,20,191,92,289
1525.jpg,640,640,Person,262,281,278,319
153.jpg,640,640,Car,320,309,387,393
153.jpg,640,640,Bus,382,241,472,365
154.jpg,640,640,Bus,412,249,540,423
154.jpg,640,640,Car,334,347,434,442
155.jpg,640,640,Car,305,307,402,414
155.jpg,640,640,Bus,388,202,520,387
156.jpg,640,640,Car,321,357,478,526
156.jpg,640,640,Bus,456,153,640,550
157.jpg,640,640,Car,356,360,640,640
158.jpg,640,640,Car,282,328,594,640
159.jpg,640,640,Car,266,318,378,441
159.jpg,640,640,Person,450,300,466,364
159.jpg,640,640,Person,432,299,445,361
159.jpg,640,640,Person,527,321,542,361
16.jpg,640,640,Bus,328,228,418,337
160.jpg,640,640,Car,297,357,379,449
161.jpg,640,640,Car,310,351,395,453
1612.jpg,640,640,Traffic_sign,170,282,208,329
1613.jpg,640,640,Traffic_sign,142,230,185,283
1616.jpg,640,640,Traffic_sign,81,254,145,335
162.jpg,640,640,Car,318,337,436,464
163.jpg,640,640,Car,309,335,522,552
164.jpg,640,640,Car,246,293,464,518
164.jpg,640,640,Person,552,250,580,370
165.jpg,640,640,Car,248,318,458,555
165.jpg,640,640,Bus,281,230,336,318
166.jpg,640,640,Bus,327,212,400,333
166.jpg,640,640,Car,244,305,360,419
166.jpg,640,640,Person,482,279,508,371
167.jpg,640,640,Car,250,291,312,371
167.jpg,640,640,Bus,348,165,466,361
1676.jpg,640,640,Traffic_sign,168,274,190,303
1676.jpg,640,640,Person,312,286,323,329
1677.jpg,640,640,Traffic_sign,158,319,184,353
1677.jpg,640,640,Person,324,338,336,384
1678.jpg,640,640,Traffic_sign,142,265,166,301
1679.jpg,640,640,Traffic_sign,127,294,157,337
1679.jpg,640,640,Person,322,316,338,379
168.jpg,640,640,Car,354,338,400,400
168.jpg,640,640,Bus,413,291,458,364
1680.jpg,640,640,Traffic_sign,108,245,139,291
1681.jpg,640,640,Traffic_sign,111,309,145,354
1681.jpg,640,640,Person,346,326,363,410
1682.jpg,640,640,Traffic_sign,88,258,121,303
1682.jpg,640,640,Person,325,280,346,363
1683.jpg,640,640,Traffic_sign,66,326,108,380
1684.jpg,640,640,Traffic_sign,44,277,84,337
1685.jpg,640,640,Traffic_sign,0,299,44,382
169.jpg,640,640,Bus,405,253,442,319
169.jpg,640,640,Car,332,301,381,357
17.jpg,640,640,Bus,407,303,461,372
170.jpg,640,640,Car,328,335,368,385
170.jpg,640,640,Bus,396,262,475,386
171.jpg,640,640,Bus,470,33,640,609
171.jpg,640,640,Car,400,325,476,414
171.jpg,640,640,Car,316,320,352,362
172.jpg,640,640,Car,310,322,341,357
173.jpg,640,640,Car,310,318,345,353
174.jpg,640,640,Car,297,277,328,314
174.jpg,640,640,Bus,324,254,350,293
175.jpg,640,640,Car,332,329,370,365
175.jpg,640,640,Bus,356,293,392,347
176.jpg,640,640,Bus,357,275,412,352
176.jpg,640,640,Car,316,323,366,376
177.jpg,640,640,Car,294,280,347,341
177.jpg,640,640,Bus,342,235,398,315
178.jpg,640,640,Bus,392,254,488,393
178.jpg,640,640,Car,311,333,394,414
1787.jpg,640,640,speed_sign,234,250,250,270
1787.jpg,640,640,Bus,330,243,364,301
1788.jpg,640,640,speed_sign,188,277,208,303
1788.jpg,640,640,Bus,342,264,373,319
1789.jpg,640,640,speed_sign,166,230,189,260
1789.jpg,640,640,Bus,336,227,368,279
179.jpg,640,640,Car,288,293,368,386
179.jpg,640,640,Bus,374,214,474,352
1793.jpg,640,640,Traffic_sign,150,264,166,289
18.jpg,640,640,Bus,450,282,562,404
18.jpg,640,640,Person,496,327,522,418
18.jpg,640,640,Person,113,345,140,426
180.jpg,640,640,Bus,453,168,640,440
180.jpg,640,640,Car,332,319,472,472
181.jpg,640,640,Car,298,279,430,432
181.jpg,640,640,Bus,431,127,640,409
182.jpg,640,640,Bus,495,108,640,558
182.jpg,640,640,Car,314,351,527,577
1821.jpg,640,640,speed_sign,247,264,262,283
1821.jpg,640,640,Car,324,290,350,319
1821.jpg,640,640,Bus,358,266,400,310
1822.jpg,640,640,speed_sign,224,287,250,318
1823.jpg,640,640,speed_sign,208,243,230,272
1824.jpg,640,640,speed_sign,62,247,112,315
1825.jpg,640,640,speed_sign,16,198,68,268
183.jpg,640,640,Car,297,315,416,446
183.jpg,640,640,Bus,394,305,426,359
184.jpg,640,640,Bus,336,286,388,362
184.jpg,640,640,Car,260,347,339,434
184.jpg,640,640,Person,138,321,197,462
185.jpg,640,640,Car,266,355,450,567
185.jpg,640,640,Bus,358,261,394,333
185.jpg,640,640,Bus,384,231,461,406
186.jpg,640,640,Bus,420,83,640,493
186.jpg,640,640,Car,298,341,398,453
186.jpg,640,640,Bus,354,293,377,333
187.jpg,640,640,Bus,346,297,375,333
187.jpg,640,640,Bus,477,1,640,586
187.jpg,640,640,Car,314,333,380,410
188.jpg,640,640,Car,313,337,366,403
188.jpg,640,640,Car,526,321,607,415
188.jpg,640,640,Bus,338,289,370,341
189.jpg,640,640,Car,276,337,382,469
189.jpg,640,640,Bus,335,249,435,376
190.jpg,640,640,Bus,315,204,413,339
190.jpg,640,640,Car,228,297,340,445
1905.jpg,640,640,speed_sign,220,267,238,290
1906.jpg,640,640,speed_sign,110,268,142,311
1907.jpg,640,640,speed_sign,80,218,112,266
1907.jpg,640,640,Person,512,292,533,396
191.jpg,640,640,Car,228,335,386,516
191.jpg,640,640,Bus,370,206,560,441
1914.jpg,640,640,Traffic_sign,8,211,45,256
192.jpg,640,640,Bus,386,162,514,359
192.jpg,640,640,Car,314,318,438,452
193.jpg,640,640,Car,305,343,404,453
193.jpg,640,640,Bus,327,261,388,343
193.jpg,640,640,Bus,406,89,640,465
194.jpg,640,640,Car,272,346,487,584
194.jpg,640,640,Bus,356,144,556,418
195.jpg,640,640,Car,250,367,506,640
195.jpg,640,640,Car,361,319,423,375
195.jpg,640,640,Bus,396,1,640,541
196.jpg,640,640,Car,272,387,640,640
196.jpg,640,640,Car,450,325,624,474
196.jpg,640,640,Person,8,329,82,509
196.jpg,640,640,Person,302,311,328,365
196.jpg,640,640,Person,230,311,253,376
197.jpg,640,640,Car,281,357,417,523
198.jpg,640,640,Car,296,342,422,477
199.jpg,640,640,Car,334,346,437,461
2.jpg,640,640,Bus,239,256,290,331
2.jpg,640,640,Bus,348,269,434,355
2.jpg,640,640,Car,140,315,192,376
200.jpg,640,640,Car,332,340,424,434
200.jpg,640,640,Bus,314,303,337,342
201.jpg,640,640,Bus,303,287,336,336
201.jpg,640,640,Car,315,337,388,412
202.jpg,640,640,Car,289,293,362,376
202.jpg,640,640,Bus,292,246,324,291
2026.jpg,640,640,Bus,285,237,392,357
203.jpg,640,640,Bus,307,269,348,338
203.jpg,640,640,Car,274,324,332,396
204.jpg,640,640,Car,254,286,308,352
204.jpg,640,640,Bus,296,230,336,301
205.jpg,640,640,Car,281,329,312,368
206.jpg,640,640,Car,262,288,294,328
207.jpg,640,640,Car,248,333,278,366
208.jpg,640,640,Car,324,322,350,354
209.jpg,640,640,Car,312,281,340,311
210.jpg,640,640,Car,322,290,346,317
211.jpg,640,640,Car,325,278,350,303
212.jpg,640,640,Car,328,316,348,344
213.jpg,640,640,Car,318,332,343,355
214.jpg,640,640,Car,311,289,332,315
215.jpg,640,640,Car,307,277,326,298
216.jpg,640,640,Car,303,315,320,337
217.jpg,640,640,Car,293,316,314,339
218.jpg,640,640,Car,282,278,298,300
2180.jpg,640,640,Car,322,325,441,390
2181.jpg,640,640,Car,307,283,426,348
2182.jpg,640,640,Car,329,314,520,422
2183.jpg,640,640,Car,306,272,500,382
2184.jpg,640,640,Car,306,327,588,487
219.jpg,640,640,Car,322,269,340,295
22.jpg,640,640,Bus,255,313,274,337
220.jpg,640,640,Car,316,288,335,307
2215.jpg,640,640,Traffic_sign,170,246,196,277
2216.jpg,640,640,Traffic_sign,46,242,87,297
2217.jpg,640,640,Traffic_sign,10,194,52,251
222.jpg,640,640,Car,150,327,227,395
222.jpg,640,640,Bus,302,292,322,331
2226.jpg,640,640,Traffic_sign,42,260,76,303
2227.jpg,640,640,Traffic_sign,10,211,44,256
223.jpg,640,640,Bus,292,252,316,290
223.jpg,640,640,Car,119,286,202,362
2232.jpg,640,640,Traffic_sign,207,262,238,300
2233.jpg,640,640,Traffic_sign,184,217,213,254
224.jpg,640,640,Bus,308,291,336,335
225.jpg,640,640,Bus,298,252,326,301
226.jpg,640,640,Bus,311,271,360,339
227.jpg,640,640,Bus,301,234,347,301
228.jpg,640,640,Bus,374,223,512,419
228.jpg,640,640,Car,348,331,373,377
23.jpg,640,640,Bus,269,293,292,327
230.jpg,640,640,Bus,381,282,434,359
231.jpg,640,640,Bus,361,241,422,325
2313.jpg,640,640,Traffic_sign,210,264,228,287
2314.jpg,640,640,Traffic_sign,153,274,179,307
2315.jpg,640,640,Traffic_sign,132,228,156,260
2378.jpg,640,640,Traffic_sign,89,238,128,290
2379.jpg,640,640,Traffic_sign,54,190,95,242
24.jpg,640,640,Bus,303,311,335,356
2418.jpg,640,640,Traffic_sign,146,251,174,293
2419.jpg,640,640,Traffic_sign,121,204,153,241
249.jpg,640,640,Bus,338,247,358,285
249.jpg,640,640,Bus,314,255,330,283
25.jpg,640,640,Bus,342,279,418,374
250.jpg,640,640,Bus,339,293,368,341
251.jpg,640,640,Bus,328,254,358,300
252.jpg,640,640,Bus,349,276,394,349
252.jpg,640,640,Bus,332,296,351,325
253.jpg,640,640,Bus,338,236,383,309
254.jpg,640,640,Bus,340,290,358,323
254.jpg,640,640,Bus,416,124,640,480
255.jpg,640,640,Bus,398,73,640,445
255.jpg,640,640,Bus,330,248,350,283
256.jpg,640,640,Bus,336,293,364,342
257.jpg,640,640,Bus,404,135,640,452
258.jpg,640,640,Bus,390,80,640,420
26.jpg,640,640,Bus,330,236,405,337
260.jpg,640,640,Traffic_sign,234,274,246,288
2602.jpg,640,640,Traffic_sign,207,260,237,297
2603.jpg,640,640,Traffic_sign,182,214,214,251
2604.jpg,640,640,Traffic_sign,46,204,106,282
2605.jpg,640,640,Traffic_sign,0,155,58,239
261.jpg,640,640,Traffic_sign,207,267,226,292
262.jpg,640,640,Traffic_sign,166,262,194,300
2621.jpg,640,640,Traffic_sign,130,288,162,328
2622.jpg,640,640,Traffic_sign,104,242,138,283
263.jpg,640,640,Bus,368,240,452,384
264.jpg,640,640,Bus,348,199,438,344
265.jpg,640,640,Car,298,307,323,337
266.jpg,640,640,Car,286,269,312,297
267.jpg,640,640,Car,364,310,446,402
268.jpg,640,640,Car,345,271,434,370
2698.jpg,640,640,Traffic_sign,72,207,127,279
2699.jpg,640,640,Traffic_sign,30,157,88,232
2699.jpg,640,640,Person,364,278,399,365
2709.jpg,640,640,Traffic_sign,222,267,242,291
2710.jpg,640,640,Traffic_sign,195,290,223,321
2711.jpg,640,640,Traffic_sign,178,246,200,274
2712.jpg,640,640,Traffic_sign,53,232,102,297
2713.jpg,640,640,Traffic_sign,10,181,64,250
2738.jpg,640,640,Traffic_sign,245,234,261,256
2739.jpg,640,640,Traffic_sign,194,258,221,288
2740.jpg,640,640,Traffic_sign,172,206,202,247
277.jpg,640,640,Bus,242,295,273,331
2773.jpg,640,640,Traffic_sign,244,248,264,271
2774.jpg,640,640,Traffic_sign,182,254,215,290
2775.jpg,640,640,Traffic_sign,160,207,190,245
278.jpg,640,640,Bus,230,252,257,291
279.jpg,640,640,Bus,264,289,305,341
280.jpg,640,640,Bus,250,246,298,298
281.jpg,640,640,Bus,360,256,443,367
282.jpg,640,640,Bus,350,214,428,335
283.jpg,640,640,Bus,406,214,542,412
283.jpg,640,640,Car,386,319,410,359
284.jpg,640,640,Car,372,281,395,321
284.jpg,640,640,Bus,388,163,534,376
2899.jpg,640,640,Traffic_sign,189,256,212,281
2900.jpg,640,640,Traffic_sign,164,295,196,337
2901.jpg,640,640,Traffic_sign,140,251,170,288
2958.jpg,640,640,Traffic_sign,186,222,204,248
2959.jpg,640,640,Traffic_sign,196,287,219,316
2960.jpg,640,640,Traffic_sign,176,239,202,275
2961.jpg,640,640,Traffic_sign,166,300,200,343
2962.jpg,640,640,Traffic_sign,136,254,174,301
297.jpg,640,640,Car,328,291,352,317
298.jpg,640,640,Car,362,326,423,387
299.jpg,640,640,Car,344,286,408,353
3.jpg,640,640,Bus,138,217,252,402
3.jpg,640,640,Car,418,309,466,398
3.jpg,640,640,Car,458,295,613,495
3.jpg,640,640,Person,162,324,190,479
3.jpg,640,640,Person,286,313,300,364
3021.jpg,640,640,Traffic_sign,185,251,208,281
3022.jpg,640,640,Traffic_sign,118,258,160,309
3023.jpg,640,640,Traffic_sign,90,211,129,262
3065.jpg,640,640,Traffic_sign,134,293,158,324
3066.jpg,640,640,Traffic_sign,116,247,136,275
3067.jpg,640,640,Traffic_sign,44,305,77,346
3068.jpg,640,640,Traffic_sign,18,258,48,297
3083.jpg,640,640,Traffic_sign,188,247,208,275
3084.jpg,640,640,Traffic_sign,132,267,164,310
3085.jpg,640,640,Traffic_sign,102,219,138,267
3119.jpg,640,640,Traffic_sign,171,208,202,251
3145.jpg,640,640,Traffic_sign,103,235,123,258
3146.jpg,640,640,Traffic_sign,154,262,176,290
3147.jpg,640,640,Traffic_sign,130,212,157,245
3148.jpg,640,640,Traffic_sign,98,239,145,299
3149.jpg,640,640,Traffic_sign,61,187,110,250
3158.jpg,640,640,Traffic_sign,153,280,177,309
3159.jpg,640,640,Traffic_sign,135,237,155,263
3160.jpg,640,640,Traffic_sign,82,262,120,307
3161.jpg,640,640,Traffic_sign,55,213,92,262
3193.jpg,640,640,Traffic_sign,192,239,210,267
3194.jpg,640,640,Traffic_sign,134,263,170,311
3195.jpg,640,640,Traffic_sign,104,217,142,262
32.jpg,640,640,Person,524,276,550,363
32.jpg,640,640,Person,539,276,592,349
3205.jpg,640,640,Traffic_sign,158,251,178,280
3206.jpg,640,640,Traffic_sign,46,272,84,318
3207.jpg,640,640,Traffic_sign,13,226,53,273
3211.jpg,640,640,Traffic_sign,321,282,346,313
3212.jpg,640,640,Traffic_sign,303,236,330,269
3213.jpg,640,640,Traffic_sign,87,243,138,312
336.jpg,640,640,Bus,338,303,365,340
337.jpg,640,640,Bus,329,263,355,300
338.jpg,640,640,Bus,362,278,405,340
339.jpg,640,640,Bus,352,238,397,301
340.jpg,640,640,Bus,498,129,640,522
341.jpg,640,640,Bus,476,48,640,536
342.jpg,640,640,Car,337,336,357,359
343.jpg,640,640,Car,397,351,458,417
343.jpg,640,640,Car,350,344,386,378
344.jpg,640,640,Car,338,311,364,341
344.jpg,640,640,Car,560,351,640,562
345.jpg,640,640,Car,546,315,640,586
345.jpg,640,640,Car,325,273,352,303
346.jpg,640,640,Car,521,337,640,527
347.jpg,640,640,Car,502,301,640,515
356.jpg,640,640,Bus,185,234,229,301
357.jpg,640,640,Bus,0,272,31,358
359.jpg,640,640,Bus,0,277,48,384
360.jpg,640,640,Bus,0,234,42,345
361.jpg,640,640,Bus,583,229,640,404
362.jpg,640,640,Bus,570,187,640,367
363.jpg,640,640,Bus,500,145,640,410
363.jpg,640,640,Bus,438,246,500,333
364.jpg,640,640,Bus,356,225,546,449
364.jpg,640,640,Bus,310,278,356,376
365.jpg,640,640,Bus,295,236,339,338
365.jpg,640,640,Bus,334,180,526,412
366.jpg,640,640,Bus,388,168,550,396
366.jpg,640,640,Car,364,297,389,352
366.jpg,640,640,Car,346,291,378,334
367.jpg,640,640,Car,366,355,421,421
367.jpg,640,640,Bus,408,151,640,515
368.jpg,640,640,Bus,320,230,368,292
368.jpg,640,640,Bus,417,1,640,592
368.jpg,640,640,Car,358,264,438,357
368.jpg,640,640,Car,304,252,326,278
369.jpg,640,640,Car,314,297,332,324
369.jpg,640,640,Car,374,295,436,366
369.jpg,640,640,Car,410,305,562,453
369.jpg,640,640,Bus,332,271,382,342
370.jpg,640,640,Bus,112,206,164,289
370.jpg,640,640,Car,86,244,109,267
371.jpg,640,640,Person,383,378,422,520
371.jpg,640,640,Person,304,373,380,633
372.jpg,640,640,Person,423,303,493,541
373.jpg,640,640,Person,370,269,443,468
377.jpg,640,640,Bus,330,295,365,347
378.jpg,640,640,Bus,320,256,354,307
379.jpg,640,640,Bus,442,294,485,353
386.jpg,640,640,Bus,308,311,360,358
386.jpg,640,640,Bus,1,79,269,466
387.jpg,640,640,Bus,274,305,321,361
388.jpg,640,640,Bus,262,264,313,324
389.jpg,640,640,Bus,345,220,460,387
390.jpg,640,640,Bus,352,85,579,415
397.jpg,640,640,Person,421,323,473,491
397.jpg,640,640,Person,472,335,520,461
398.jpg,640,640,Person,466,299,496,428
398.jpg,640,640,Person,439,301,468,421
398.jpg,640,640,Person,384,287,435,397
4.jpg,640,640,Bus,0,144,192,490
4.jpg,640,640,Person,247,325,266,399
4.jpg,640,640,Person,432,324,452,383
408.jpg,640,640,Bus,329,261,356,311
409.jpg,640,640,Bus,366,287,395,343
410.jpg,640,640,Bus,380,256,422,329
411.jpg,640,640,Car,463,340,625,534
411.jpg,640,640,Bus,519,260,640,396
412.jpg,640,640,Bus,308,244,374,382
412.jpg,640,640,Bus,370,289,414,357
413.jpg,640,640,Bus,428,210,640,451
413.jpg,640,640,Bus,310,252,389,408
414.jpg,640,640,Bus,269,216,358,386
415.jpg,640,640,Bus,238,173,336,349
415.jpg,640,640,Bus,592,237,640,349
415.jpg,640,640,Bus,221,245,246,299
415.jpg,640,640,Person,107,266,144,421
416.jpg,640,640,Bus,311,273,332,309
416.jpg,640,640,Bus,212,186,306,368
417.jpg,640,640,Bus,252,187,342,355
417.jpg,640,640,Bus,357,266,380,301
418.jpg,640,640,Bus,240,271,293,351
418.jpg,640,640,Bus,286,230,384,406
418.jpg,640,640,Bus,384,299,411,346
419.jpg,640,640,Bus,382,281,445,382
419.jpg,640,640,Bus,250,219,370,427
420.jpg,640,640,Bus,222,178,336,388
420.jpg,640,640,Bus,364,241,434,343
421.jpg,640,640,Bus,474,254,571,391
421.jpg,640,640,Bus,288,233,376,391
421.jpg,640,640,Car,410,320,444,361
422.jpg,640,640,Car,396,281,436,322
422.jpg,640,640,Bus,464,214,554,358
422.jpg,640,640,Bus,344,246,370,295
422.jpg,640,640,Bus,271,192,348,352
423.jpg,640,640,Bus,330,267,395,399
423.jpg,640,640,Bus,396,287,447,375
423.jpg,640,640,Car,486,343,537,401
424.jpg,640,640,Car,471,306,524,361
424.jpg,640,640,Bus,382,246,432,344
424.jpg,640,640,Bus,308,230,380,365
425.jpg,640,640,Bus,412,215,529,405
425.jpg,640,640,Bus,318,251,378,376
425.jpg,640,640,Car,558,333,640,418
4250.jpg,640,640,Traffic_sign,276,246,294,268
4250.jpg,640,640,Traffic_sign,394,246,406,260
4251.jpg,640,640,Traffic_sign,224,282,248,315
4252.jpg,640,640,Traffic_sign,204,238,230,269
4253.jpg,640,640,Traffic_sign,92,264,138,323
4254.jpg,640,640,Traffic_sign,48,220,96,282
4256.jpg,640,640,Traffic_sign,398,243,426,276
4257.jpg,640,640,Traffic_sign,506,256,550,303
4258.jpg,640,640,Traffic_sign,482,207,532,264
426.jpg,640,640,Car,544,299,640,388
426.jpg,640,640,Bus,386,169,514,365
426.jpg,640,640,Bus,300,210,362,333
427.jpg,640,640,Bus,312,255,368,372
427.jpg,640,640,Bus,446,129,640,502
427.jpg,640,640,Bus,368,283,403,361
427.jpg,640,640,Car,407,306,442,382
428.jpg,640,640,Bus,295,215,353,329
428.jpg,640,640,Bus,356,245,390,316
428.jpg,640,640,Bus,409,75,640,479
4285.jpg,640,640,Traffic_sign,222,246,246,275
4286.jpg,640,640,Traffic_sign,214,274,244,310
4287.jpg,640,640,Traffic_sign,186,224,222,267
4288.jpg,640,640,Traffic_sign,105,238,164,313
4289.jpg,640,640,Traffic_sign,56,190,119,265
429.jpg,640,640,Bus,290,259,344,373
429.jpg,640,640,Bus,371,246,470,376
429.jpg,640,640,Bus,460,150,640,447
430.jpg,640,640,Bus,270,216,325,327
430.jpg,640,640,Bus,350,202,459,337
430.jpg,640,640,Bus,438,97,640,408
431.jpg,640,640,Bus,276,278,330,378
431.jpg,640,640,Car,423,343,546,480
432.jpg,640,640,Bus,259,234,311,337
432.jpg,640,640,Car,392,297,520,446
433.jpg,640,640,Bus,262,272,316,375
4331.jpg,640,640,Traffic_sign,220,241,250,273
